Township,Range,Section,Description and Class,Mineral Acres,County,MERIDIAN,Legal Description Short,PLSSID,FRSTDIVID,SECDIVID,STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,STEWARD,TWNSHPLAB,FRSTDIVTYP,FRSTDIVTXT,FRSTDIVNO,FRSTDIVDUP,FRSTDIVLAB,SECDIVTYP,SECDIVTXT,SECDIVNO,SECDIVLAB,QSEC,QQSEC,GOVLOT,RECRDAREATX,RECRDAREANO,GISACRE,REVISEDDATE,GlobalID,OBJECTID,Shape.STArea(),Shape.STLength(),SECDIVNOTE
127.0,56.0,20.0,"LOTS 5,6,7,8, S2 - T",534.56,Marshall County,5,L8,SD051270N0560W0,SD051270N0560W0SN200,SD051270N0560W0SN200L8,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,20,0,20,L,Government Lot,8,L 8,NW,SWNW,L8,54.09 Acres,54.09,53.80296645,1417737600000.0,{78DC9A91-5555-4470-9D81-4E63F47F19B9},1136688.0,448122.602670405,2708.0673976768735,C
127.0,56.0,20.0,"LOTS 5,6,7,8, S2 - T",534.56,Marshall County,5,ANESE,SD051270N0560W0,SD051270N0560W0SN200,SD051270N0560W0SN200ANESE,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,20,0,20,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,39.81527243,1417737600000.0,{58C78EC7-77E2-4143-961C-F5C464AB869B},1136438.0,331566.28424392,2303.286800778558,
127.0,56.0,20.0,"LOTS 5,6,7,8, S2 - T",534.56,Marshall County,5,ANESW,SD051270N0560W0,SD051270N0560W0SN200,SD051270N0560W0SN200ANESW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,20,0,20,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,39.73763872,1417737600000.0,{40429383-3935-49C9-B6BA-3AD02C540794},1136441.0,330921.28989232,2301.034470088353,
127.0,56.0,20.0,"LOTS 5,6,7,8, S2 - T",534.56,Marshall County,5,ANWSE,SD051270N0560W0,SD051270N0560W0SN200,SD051270N0560W0SN200ANWSE,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,20,0,20,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,39.75108659,1417737600000.0,{0264AFF7-7ED2-4181-8669-5B5C011ADF47},1136440.0,331032.54111041,2301.426130483472,
127.0,56.0,20.0,"LOTS 5,6,7,8, S2 - T",534.56,Marshall County,5,ANWSW,SD051270N0560W0,SD051270N0560W0SN200,SD051270N0560W0SN200ANWSW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,20,0,20,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,39.67035175,1417737600000.0,{D8DDF905-3DDB-4634-8342-3328D49A966E},1136442.0,330361.68383281,2299.0888000145346,
127.0,56.0,20.0,"LOTS 5,6,7,8, S2 - T",534.56,Marshall County,5,ASESE,SD051270N0560W0,SD051270N0560W0SN200,SD051270N0560W0SN200ASESE,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,20,0,20,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,39.83171033,1417737600000.0,{F87BAFD0-99EB-4A2B-B8F8-143BBF9C5060},1136466.0,331660.341256055,2303.618451448584,
127.0,56.0,20.0,"LOTS 5,6,7,8, S2 - T",534.56,Marshall County,5,ASESW,SD051270N0560W0,SD051270N0560W0SN200,SD051270N0560W0SN200ASESW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,20,0,20,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,39.71840336,1417737600000.0,{BB441852-FCA3-4FB3-8F2B-CC97C36B7B42},1136464.0,330718.55145036,2300.3360308425367,
127.0,56.0,20.0,"LOTS 5,6,7,8, S2 - T",534.56,Marshall County,5,ASWSE,SD051270N0560W0,SD051270N0560W0SN200,SD051270N0560W0SN200ASWSE,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,20,0,20,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,39.7670851,1417737600000.0,{CBE5D40B-6EAE-4B60-A44B-2D2665A1DC3A},1136465.0,331123.07333616,2301.7455845974355,
127.0,56.0,20.0,"LOTS 5,6,7,8, S2 - T",534.56,Marshall County,5,ASWSW,SD051270N0560W0,SD051270N0560W0SN200,SD051270N0560W0SN200ASWSW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,20,0,20,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,39.65122966,1417737600000.0,{39ED51DF-68E6-4033-BE77-B711264790CD},1136463.0,330160.07539856,2298.3943614849886,
127.0,56.0,21.0,"LOTS 5,6,7,8, SW4, N2SE, SE4SE - T",490.08,Marshall County,5,L5,SD051270N0560W0,SD051270N0560W0SN210,SD051270N0560W0SN210L5,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,21,0,21,L,Government Lot,5,L 5,NE,SENE,L5,52.13 Acres,52.13,52.73954159,1417737600000.0,{A4A98F96-FDB8-466E-B2F7-E9CD7CC10BB7},1136695.0,439257.186260165,2673.7655924106953,C
127.0,56.0,21.0,"LOTS 5,6,7,8, SW4, N2SE, SE4SE - T",490.08,Marshall County,5,L5,SD051270N0560W0,SD051270N0560W0SN210,SD051270N0560W0SN210L5,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,21,0,21,L,Government Lot,5,L 5,NE,NENE,L5,52.13 Acres,52.13,52.73954159,1417737600000.0,{7F0179AB-A745-4682-88C1-59EA3E1B6E99},1136416.0,439257.186260165,2673.7655924106953,C
127.0,56.0,21.0,"LOTS 5,6,7,8, SW4, N2SE, SE4SE - T",490.08,Marshall County,5,L6,SD051270N0560W0,SD051270N0560W0SN210,SD051270N0560W0SN210L6,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,21,0,21,L,Government Lot,6,L 6,NE,NWNE,L6,52.39 Acres,52.39,52.90373243,1417737600000.0,{3879D831-ADF0-494C-926B-CCD664DDB8A8},1136415.0,440625.91639089,2678.2700597414755,C
127.0,56.0,21.0,"LOTS 5,6,7,8, SW4, N2SE, SE4SE - T",490.08,Marshall County,5,L6,SD051270N0560W0,SD051270N0560W0SN210,SD051270N0560W0SN210L6,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,21,0,21,L,Government Lot,6,L 6,NE,SWNE,L6,52.39 Acres,52.39,52.90373243,1417737600000.0,{DC3C336C-9646-430F-B98E-4756121F6D9B},1136694.0,440625.91639089,2678.2700597414755,C
127.0,56.0,21.0,"LOTS 5,6,7,8, SW4, N2SE, SE4SE - T",490.08,Marshall County,5,L7,SD051270N0560W0,SD051270N0560W0SN210,SD051270N0560W0SN210L7,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,21,0,21,L,Government Lot,7,L 7,NW,NENW,L7,52.65 Acres,52.65,52.98034644,1417737600000.0,{7F37EF0E-0796-4A06-8A06-6AD8E0BBF035},1136414.0,441265.23003067,2682.0107575839706,C
127.0,56.0,21.0,"LOTS 5,6,7,8, SW4, N2SE, SE4SE - T",490.08,Marshall County,5,L7,SD051270N0560W0,SD051270N0560W0SN210,SD051270N0560W0SN210L7,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,21,0,21,L,Government Lot,7,L 7,NW,SENW,L7,52.65 Acres,52.65,52.98034644,1417737600000.0,{BB829DE2-4E37-4248-9623-8582F73E5773},1136693.0,441265.23003067,2682.0107575839706,C
127.0,56.0,21.0,"LOTS 5,6,7,8, SW4, N2SE, SE4SE - T",490.08,Marshall County,5,L8,SD051270N0560W0,SD051270N0560W0SN210,SD051270N0560W0SN210L8,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,21,0,21,L,Government Lot,8,L 8,NW,NWNW,L8,52.91 Acres,52.91,53.27322831,1417737600000.0,{AD08D981-3512-4643-9772-D2150D577638},1136413.0,443705.83785374,2689.5270090244567,C
127.0,56.0,21.0,"LOTS 5,6,7,8, SW4, N2SE, SE4SE - T",490.08,Marshall County,5,L8,SD051270N0560W0,SD051270N0560W0SN210,SD051270N0560W0SN210L8,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,21,0,21,L,Government Lot,8,L 8,NW,SWNW,L8,52.91 Acres,52.91,53.27322831,1417737600000.0,{280037AA-56FF-45EC-BEF2-073A63ACA391},1136692.0,443705.83785374,2689.5270090244567,C
127.0,56.0,21.0,"LOTS 5,6,7,8, SW4, N2SE, SE4SE - T",490.08,Marshall County,5,ANESW,SD051270N0560W0,SD051270N0560W0SN210,SD051270N0560W0SN210ANESW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,21,0,21,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,40.23842714,1417737600000.0,{A1F0A667-198F-4966-9644-728741D8E29E},1136443.0,335088.559018575,2315.4789245807037,
127.0,56.0,21.0,"LOTS 5,6,7,8, SW4, N2SE, SE4SE - T",490.08,Marshall County,5,ANWSW,SD051270N0560W0,SD051270N0560W0SN210,SD051270N0560W0SN210ANWSW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,21,0,21,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,40.21800588,1417737600000.0,{FD6DA7A1-3C57-4829-8B5D-B1EB7665CE09},1136439.0,334919.30850825,2314.895999647124,
127.0,56.0,21.0,"LOTS 5,6,7,8, SW4, N2SE, SE4SE - T",490.08,Marshall County,5,ASESW,SD051270N0560W0,SD051270N0560W0SN210,SD051270N0560W0SN210ASESW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,21,0,21,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,40.22311329,1417737600000.0,{6E69CC44-9EC4-4676-9C81-A8B718C52167},1136468.0,334917.71853995,2314.890106875811,
127.0,56.0,21.0,"LOTS 5,6,7,8, SW4, N2SE, SE4SE - T",490.08,Marshall County,5,ASWSW,SD051270N0560W0,SD051270N0560W0SN210,SD051270N0560W0SN210ASWSW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,21,0,21,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,40.20282007,1417737600000.0,{52B62B13-2E0B-4BCF-8C2C-3941F68F9455},1136467.0,334749.63662121,2314.3113429805016,
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,L5,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220L5,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,L,Government Lot,5,L 5,NE,SENE,L5,51.38 Acres,51.38,52.16597574,1417737600000.0,{D12488A5-67A9-4024-8430-FBD1C140E7F6},1136699.0,434474.347898025,2665.6102804472753,C
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,L5,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220L5,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,L,Government Lot,5,L 5,NE,NENE,L5,51.38 Acres,51.38,52.16597574,1417737600000.0,{32D5EBEA-6257-4992-8852-3E03FB87368A},1136420.0,434474.347898025,2665.6102804472753,C
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,L6,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220L6,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,L,Government Lot,6,L 6,NE,NWNE,L6,51.56 Acres,51.56,51.97451235,1417737600000.0,{2CDD9FCB-AAE3-48EA-A50D-9F344B1BBC77},1136419.0,432881.06823352,2659.256497435022,C
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,L6,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220L6,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,L,Government Lot,6,L 6,NE,SWNE,L6,51.56 Acres,51.56,51.97451235,1417737600000.0,{405A7AE7-DBBE-41E3-A6CE-0B05AD7088FA},1136698.0,432881.06823352,2659.256497435022,C
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,L7,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220L7,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,L,Government Lot,7,L 7,NW,NENW,L7,51.74 Acres,51.74,51.555602,1417737600000.0,{4148BDE2-0745-42FC-AD51-26DB210EE7AE},1136418.0,429393.53520109,2648.632343101578,C
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,L7,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220L7,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,L,Government Lot,7,L 7,NW,SENW,L7,51.74 Acres,51.74,51.555602,1417737600000.0,{9BC7C118-8A13-41EE-B123-C7B0DEE3BC62},1136697.0,429393.53520109,2648.632343101578,C
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,L8,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220L8,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,L,Government Lot,8,L 8,NW,SWNW,L8,51.92 Acres,51.92,51.24027665,1417737600000.0,{5AC03F2E-A1DC-43E3-A052-B40893957244},1136696.0,426768.68721392,2639.8957654620963,C
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,L8,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220L8,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,L,Government Lot,8,L 8,NW,NWNW,L8,51.92 Acres,51.92,51.24027665,1417737600000.0,{55620047-AC52-402F-9756-B858CD098DF0},1136417.0,426768.68721392,2639.8957654620963,C
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,ANESE,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220ANESE,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,39.22639383,1417737600000.0,{5CBFE42F-D5A3-4398-ACDD-DE4799B5C10A},1136456.0,326654.834642595,2286.2344913768143,
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,ANESW,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220ANESW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,39.32223758,1417737600000.0,{34BC3616-66EA-4E8C-B23D-4B956FAA98A9},1136449.0,327455.212783435,2289.069466795057,
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,ANWSE,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220ANWSE,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,39.33891358,1417737600000.0,{0E8128EF-9904-49BF-8895-F8D73079519A},1136453.0,327592.92352151,2289.5229385311995,
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,ANWSW,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220ANWSW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,39.43207832,1417737600000.0,{9F3D53C5-A5BE-44ED-BD6E-FB12169A46FC},1136446.0,328370.983117235,2292.271743896789,
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,ASESE,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220ASESE,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,39.24386076,1417737600000.0,{759151AE-2FC5-402C-9670-82C10328C7D9},1136480.0,326758.38970365,2286.563176033485,
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,ASESW,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220ASESW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,39.4249487,1417737600000.0,{CE2CAB6B-0715-41C6-85E8-E262820767E5},1136472.0,328268.24123969,2291.862885379532,
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,ASWSE,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220ASWSE,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,39.35659432,1417737600000.0,{655A6CEB-9B65-480C-991E-C15B1BE79F3E},1136477.0,327698.0341033,2289.857521374277,
127.0,56.0,22.0,"LOTS 5,6,7,8, NE4SW, W2SW, SE4 - T",486.6,Marshall County,5,ASWSW,SD051270N0560W0,SD051270N0560W0SN220,SD051270N0560W0SN220ASWSW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,22,0,22,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,39.53448289,1417737600000.0,{EB251E49-E477-4EB7-B839-5B76C2770D36},1136471.0,329181.27153229,2295.055861387725,
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,L5,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230L5,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,L,Government Lot,5,L 5,NE,SENE,L5,50.17 Acres,50.17,50.54678137,1417737600000.0,{86999540-D158-46BC-9CD2-89BDEB88A914},1136703.0,420984.69585832,2614.0305078199062,C
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,L5,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230L5,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,L,Government Lot,5,L 5,NE,NENE,L5,50.17 Acres,50.17,50.54678137,1417737600000.0,{4C5AFF08-F194-49A0-8786-EEF6B312D26F},1136424.0,420984.69585832,2614.0305078199062,C
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,L6,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230L6,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,L,Government Lot,6,L 6,NE,SWNE,L6,50.49 Acres,50.49,51.25909376,1417737600000.0,{7C563263-7654-4A40-B70A-DD57B34DC6E8},1136702.0,426918.15934033,2633.6501923625806,C
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,L6,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230L6,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,L,Government Lot,6,L 6,NE,NWNE,L6,50.49 Acres,50.49,51.25909376,1417737600000.0,{5EB6D5CB-5063-4A38-951D-778A44E452ED},1136423.0,426918.15934033,2633.6501923625806,C
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,L7,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230L7,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,L,Government Lot,7,L 7,NW,NENW,L7,50.81 Acres,50.81,52.01268357,1417737600000.0,{0CB3A9AA-D8D0-4FBC-AC34-96973BA3691D},1136422.0,433195.514053595,2655.409771816051,C
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,L7,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230L7,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,L,Government Lot,7,L 7,NW,SENW,L7,50.81 Acres,50.81,52.01268357,1417737600000.0,{5E976C10-B83F-4AB4-9FDB-16A5CC225B95},1136701.0,433195.514053595,2655.409771816051,C
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,L8,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230L8,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,L,Government Lot,8,L 8,NW,NWNW,L8,51.13 Acres,51.13,52.76459403,1417737600000.0,{9EE6063B-4502-4FE3-B969-5571FED128BE},1136421.0,439458.88593497,2676.393519249195,C
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,L8,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230L8,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,L,Government Lot,8,L 8,NW,SWNW,L8,51.13 Acres,51.13,52.76459403,1417737600000.0,{B9766EB7-43A1-4A81-ABDB-42AAEE02A322},1136700.0,439458.88593497,2676.393519249195,C
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,ANESE,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230ANESE,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.1962806,1417737600000.0,{A0C79F9E-8816-4CC9-BB5C-D95317FDDD1B},1136447.0,334729.26117534,2314.274617011399,
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,ANESW,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230ANESW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,39.90767996,1417737600000.0,{C2F88616-B189-43F5-8BB7-3C4DEBD857E2},1136454.0,332326.91721147,2305.9420227787728,
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,ANWSE,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230ANWSE,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.05339319,1417737600000.0,{18C96C80-5DD4-4283-AFE7-1BC1FDA561B9},1136451.0,333539.845545765,2310.149070767619,
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,ANWSW,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230ANWSW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,39.7624432,1417737600000.0,{49D59B94-C449-4793-B721-73E6064F424E},1136457.0,331117.85951715,2301.7489240503915,
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,ASESE,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230ASESE,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,40.17833199,1417737600000.0,{44F761AB-CF1A-4C4E-80B0-FC6CF8FF75E8},1136473.0,334536.51184158,2313.5852064690007,
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,ASESW,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230ASESW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,39.89065235,1417737600000.0,{68DAD2D3-24F6-4D28-8723-A64B56C16327},1136479.0,332142.411878905,2305.280511275514,
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,ASWSE,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230ASWSE,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.03568138,1417737600000.0,{6B877282-3575-4B6B-AF03-908C4EBF273C},1136476.0,333349.34570957,2309.4670982954644,
127.0,56.0,23.0,"LOTS 5,6,7,8, S2 - T",522.6,Marshall County,5,ASWSW,SD051270N0560W0,SD051270N0560W0SN230,SD051270N0560W0SN230ASWSW,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,23,0,23,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,39.74513039,1417737600000.0,{40AF3E6B-98EB-4AC3-A23A-F0612B6F4CEC},1136482.0,330931.277367405,2301.0798966983207,
127.0,56.0,24.0,"LOTS 5,6,7,8, S2 - T",520.52,Marshall County,5,L5,SD051270N0560W0,SD051270N0560W0SN240,SD051270N0560W0SN240L5,SD,05,5th Meridian,127,0,N,056,0,W,0,BLM Cadastral - MT,127N 56W,SN,Section,24,0,24,L,Government Lot,5,L 5,NE,SENE,L5,50.22 Acres,50.22,49.98735739,1417737600000.0,{07D71CF8-3A6D-4925-985C-7ACBFE0B3AB8},1136707.0,416320.344591895,2599.1911371479787,C
